hole_id,comp_no,process_method,process_phase,mass_kg,mass_pct,Fe_pct_XRF,SiO2_pct_XRF,Al2O3_pct_XRF,TiO2_pct_XRF,Mn_pct_XRF,CaO_pct_XRF,P_pct_XRF,S_pct_XRF,MgO_pct_XRF,K2O_pct_XRF,Na2O_pct_XRF,Zn_pct_XRF,As_pct_XRF,Cl_pct_XRF,Cu_pct_XRF,Pb_pct_XRF,Ba_pct_XRF,V_pct_XRF,Cr_pct_XRF,Ni_pct_XRF,Co_pct_XRF,Sn_pct_XRF,Zr_pct_XRF,Sr_pct_XRF,Fe3O4_pct_SATMAGAN,LOI_371_pct,LOI_650_pct,LOI_1000_pct,LOI_total_pct
NSRD0796,3,LIMS,Calc Head,124.1,100,36.844891216760679,36.422860596293312,1.6367279613215151,7.2927961321514911E-2,0.53004915390813867,0.569590975020145,9.2002900886381939E-2,6.0514423851732474E-2,2.1810668815471397,0.49503319903303789,3.4561966156325542E-2,2.341498791297341E-3,1E-3,1.658501208702659E-3,6.707493956486704E-4,5.0000000000000001E-4,6.3659951651893641E-3,1.4877518130539888E-3,1.0706768734891216E-2,5.6585012087026591E-3,1E-3,6.707493956486704E-4,2.341498791297341E-3,4.707493956486705E-3,38.904583400483475,1.2694601128122499E-2,4.9629701853344077,-0.23360193392425457,4.7420628525382753
NSRD0796,3,LIMS,Feed Assay,NA,NA,36.811040324317972,36.486943068095023,1.6419904232192868,7.4640606333600978E-2,0.52609069544270581,0.57407181606314017,9.2830281428095809E-2,5.9119112434147386E-2,2.1750087150662933,0.4950048569358218,3.8373239850375038E-2,2.8327098960067372E-3,1E-3,1.9411879908344922E-3,1.7838663559272244E-3,5.462681890288087E-4,6.9363506394312683E-3,1.7023853821899299E-3,1.0472904956816355E-2,6.0406964219267148E-3,9.7965178903664245E-4,5.2591997806545113E-4,3.1920448091498407E-3,7.5076868843148396E-3,38.584279783004639,4.2474295450539552E-2,5.0240988229764394,-0.28082979181762985,4.7857433266093494
NSRD0796,4,LIMS, Mags(calc),79.88,64.549494949494942,50.15,24.14,0.86099999999999999,4.2999999999999997E-2,0.30099999999999999,0.32600000000000001,6.6000000000000003E-2,1.6E-2,1.1000000000000001,0.224,0.02,3.0000000000000001E-3,1E-3,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,4.0000000000000001E-3,2E-3,1.4E-2,6.0000000000000001E-3,1E-3,5.0000000000000001E-4,2E-3,5.0000000000000001E-3,61.71,-0.12,2.02,-0.91,0.99
NSRD0796,4,LIMS, Tails,43.870000000000005,35.450505050505058,12.92,62.2,1.74,6.9000000000000006E-2,1.01,1.2849999999999999,0.157,5.3999999999999999E-2,3.19,0.36799999999999999,5.1999999999999998E-2,3.0000000000000001E-3,1E-3,2E-3,1E-3,5.0000000000000001E-4,4.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,8.0000000000000002E-3,1.51,0.14000000000000001,9.4499999999999993,1.02,10.61
NSRD0796,4,LIMS,Calc Head,123.75,100,36.951776969696965,37.63246222222223,1.1726099393939393,5.2217131313131313E-2,0.55234408080808084,0.66597034343434347,9.8259959595959609E-2,2.9471191919191925E-2,1.8409155555555556,0.27504872727272728,3.1344161616161624E-2,3.0000000000000001E-3,1E-3,2E-3,6.7725252525252522E-4,5.0000000000000001E-4,4.0000000000000001E-3,1.4682424242424242E-3,9.2141818181818175E-3,4.5819797979797976E-3,8.2274747474747471E-4,5.0000000000000001E-4,2.3545050505050505E-3,6.0635151515151522E-3,40.368795959595957,-2.7828686868686843E-2,4.6539725252525255,-0.22580525252525241,4.4003385858585862
NSRD0796,4,LIMS,Feed Assay,NA,NA,36.980987760360748,37.534756817693797,1.179878569894782,5.1833351227542762E-2,0.54804725860711467,0.66565689642831583,9.9107615775535049E-2,3.2007640827428248E-2,1.8427696657361679,0.2738647376708897,3.0051070073724144E-2,2.1355307422518074E-3,9.3223462887409634E-4,2.3853160117386011E-3,5.4739281368549133E-4,5.4739281368549133E-4,1.6902691289098848E-3,8.4808710901152385E-4,7.9901939732302633E-3,4.7909598453940308E-3,5.2037255744041225E-4,5.2037255744041225E-4,2.9358492591797297E-3,6.7597702383508703E-3,39.445057440412285,1.8897895640970584E-2,4.6118126834156463,-0.23642366330255529,4.3942869157540621
NSRD0796,5,LIMS, Mags(calc),79.039999999999992,61.176470588235297,48.7,23.74,1.016,0.05,0.35299999999999998,0.33,5.6000000000000001E-2,3.4000000000000002E-2,1.37,0.26,4.1000000000000002E-2,3.0000000000000001E-3,1E-3,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,6.0000000000000001E-3,2E-3,1.2999999999999999E-2,7.0000000000000001E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,6.0000000000000001E-3,57.26,-7.0000000000000007E-2,3.52,-0.76,2.69
NSRD0796,5,LIMS, Tails,50.160000000000004,38.82352941176471,17.809999999999999,51.19,2.0710000000000002,8.1000000000000003E-2,0.98299999999999998,1.2070000000000001,0.17299999999999999,0.105,3.68,0.40400000000000003,7.4999999999999997E-2,3.0000000000000001E-3,1E-3,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,7.0000000000000001E-3,5.0000000000000001E-4,1E-3,4.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,4.0000000000000001E-3,8.9999999999999993E-3,1.76,0.22,13.05,0.68,13.95
NSRD0796,5,LIMS,Calc Head,129.19999999999999,100,36.707411764705881,34.397058823529413,1.4255882352941176,6.2035294117647063E-2,0.59758823529411764,0.67048235294117664,0.1014235294117647,6.1564705882352945E-2,2.2668235294117651,0.3159058823529412,5.4199999999999998E-2,3.0000000000000005E-3,1E-3,3.0000000000000005E-3,5.0000000000000001E-4,5.0000000000000001E-4,6.3882352941176477E-3,1.4176470588235296E-3,8.3411764705882355E-3,5.83529411764706E-3,8.0588235294117656E-4,5.0000000000000001E-4,3.3882352941176476E-3,7.164705882352942E-3,35.712941176470594,4.2588235294117656E-2,7.2198823529411777,-0.20094117647058823,7.0615294117647069
NSRD0796,5,LIMS,Feed Assay,NA,NA,36.826706669916931,34.326965253426835,1.4236221005456693,6.1605692962553207E-2,0.59139162556957747,0.65886470775750527,0.100336083556789,6.0943801683886807E-2,2.2711369048735208,0.31407331845712461,5.3382981117215768E-2,2E-3,9.3516660728684199E-4,2.7063698925537702E-3,1.5267209210748374E-3,5.0000000000000001E-4,4.5562264433985263E-3,5.2057042134673445E-4,8.3544225468319307E-3,5.4577246901310727E-3,5.2654278160100512E-4,5.0000000000000001E-4,2.8974479176433082E-3,4.9984248720208518E-3,35.324312662903857,0.12128541694012637,7.1832824541994036,-0.26472332126985315,7.0398445498696764
NSRD0796,6,LIMS, Mags(calc),54.79,48.44385499557913,50.58,20.61,0.88300000000000001,4.1000000000000002E-2,0.32300000000000001,0.33900000000000002,6.5000000000000002E-2,2.5000000000000001E-2,1.1599999999999999,0.29899999999999999,0.13900000000000001,2E-3,1E-3,6.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,4.0000000000000001E-3,2E-3,1.7000000000000001E-2,7.0000000000000001E-3,1E-3,5.0000000000000001E-4,2E-3,5.0000000000000001E-3,58.04,-0.08,4.38,-0.8,3.5
NSRD0796,6,LIMS, Tails,58.309999999999995,51.556145004420863,20.51,46.99,1.593,6.2E-2,0.83599999999999997,0.95099999999999996,0.13500000000000001,7.9000000000000001E-2,3.03,0.443,0.21299999999999999,2E-3,1E-3,1E-3,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,1E-3,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,2E-3,7.0000000000000001E-3,1.51,0.18,14.97,0.48,15.63
NSRD0796,6,LIMS,Calc Head,113.1,100,35.077067197170642,34.210511052166225,1.2490486295313881,5.1826790450928382E-2,0.58748302387267903,0.65452360742705562,0.1010893015030946,5.2840318302387265E-2,2.12409991158267,0.37324084880636604,0.17715154730327143,2E-3,1E-3,3.4221927497789561E-3,5.0000000000000001E-4,5.0000000000000001E-4,2.1955349248452697E-3,1.226657824933687E-3,8.7510167992926619E-3,4.937754199823164E-3,7.4221927497789561E-4,5.0000000000000001E-4,2E-3,6.0311229000884169E-3,28.895311229000882,5.4045977011494252E-2,9.8397957559681686,-0.14008134394341293,9.7537603890362501
NSRD0796,6,LIMS,Feed Assay,NA,NA,35.398512391158739,33.972942062960485,1.2494677327528467,5.239631614199599E-2,0.58403370730073678,0.65332632283991965,0.10075445411922304,5.189656731413262E-2,2.1352260549229736,0.37144680174146016,0.17100475552578701,1.8965505693235097E-3,9.4827528466175483E-4,2.8309611520428669E-3,5.0000000000000001E-4,5.0000000000000001E-4,1.8334058941728065E-3,5.249832551908908E-4,8.0645847287340918E-3,5.2508372404554589E-3,8.2520093770931005E-4,5.0000000000000001E-4,2.6268251841929002E-3,6.3305927662424648E-3,23.808940890823841,0.19107786336235769,9.7480356664434016,-0.24762006028131278,9.691493469524449
NSRD0796,7,LIMS, Mags(calc),73.239999999999995,60.008193363375661,48.83,24.08,0.93100000000000005,4.2999999999999997E-2,0.34499999999999997,0.34399999999999997,6.5000000000000002E-2,1.6E-2,1.1499999999999999,0.26,0.16300000000000001,2E-3,1E-3,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,2E-3,1.2999999999999999E-2,6.0000000000000001E-3,1E-3,5.0000000000000001E-4,2E-3,4.0000000000000001E-3,57.46,-0.1,3.48,-0.72,2.66
NSRD0796,7,LIMS, Tails,48.81,39.991806636624339,18.18,51.31,1.5580000000000001,6.2E-2,0.92900000000000005,1.21,0.125,3.9E-2,3.24,0.39500000000000002,0.26500000000000001,2E-3,1E-3,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,4.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,2E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,8.9999999999999993E-3,1.76,0.19,13.11,0.93,14.23
NSRD0796,7,LIMS,Calc Head,122.05,100,36.572511265874638,34.969768947152808,1.1817486276116347,5.0598443260958616E-2,0.57855215075788624,0.69032904547316676,8.8995083981974601E-2,2.5198115526423603E-2,1.9858287587054486,0.31398893895944285,0.20379164276935682,2E-3,1E-3,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.3999180663662433E-3,1.400122900450635E-3,8.0010241704219567E-3,4.4003277345350264E-3,1E-3,5.0000000000000001E-4,2.3999180663662432E-3,5.999590331831217E-3,35.184563703400244,1.5976239246210583E-2,7.331210979106924,-6.0135190495698369E-2,7.2870520278574364
NSRD0796,7,LIMS,Feed Assay,NA,NA,37.005433297947633,34.51432112526539,1.1603833687190375,4.9679741684359513E-2,0.5657253538570417,0.67464442675159231,8.8449699221514508E-2,2.6938375796178339E-2,1.9637604387827314,0.30836420736022646,0.20884147204529366,2E-3,9.7034677990091996E-4,2.7009731068648266E-3,5.2965322009907996E-4,5.2965322009907996E-4,1.57164720452937E-3,5.2349610757254075E-4,6.8644904458598725E-3,4.6207891012031137E-3,8.5664366595895251E-4,5.0000000000000001E-4,2.8605095541401277E-3,6.6312455767869767E-3,35.624235314932768,5.1266985138004255E-2,7.278132873319179,-0.21593170559094127,7.1134681528662416
NSRD0797,3,LIMS, Mags(calc),78.639999999999986,59.261492087415213,47.99,24.54,1.149,6.6000000000000003E-2,0.29599999999999999,0.33600000000000002,5.2999999999999999E-2,4.1000000000000002E-2,1.83,0.127,3.9E-2,4.0000000000000001E-3,5.0000000000000001E-4,3.0000000000000001E-3,2E-3,2E-3,8.0000000000000002E-3,3.0000000000000001E-3,2.3E-2,0.01,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,8.9999999999999993E-3,53.61,0.02,3.36,-0.76,2.62
NSRD0797,3,LIMS, Tails,54.06,40.73850791258478,18.2,51.32,2.8029999999999999,0.108,0.753,1.1439999999999999,0.13100000000000001,0.13900000000000001,4.6500000000000004,0.311,9.0999999999999998E-2,5.0000000000000001E-3,1E-3,7.0000000000000001E-3,4.0000000000000001E-3,3.0000000000000001E-3,1.7000000000000001E-2,5.0000000000000001E-4,4.0000000000000001E-3,7.0000000000000001E-3,1E-3,2E-3,7.0000000000000001E-3,1.2999999999999999E-2,2.06,0.34,10.56,0.99,11.89
NSRD0797,3,LIMS,Calc Head,132.69999999999999,100,35.853998492840994,35.4497724189902,1.8228149208741522,8.3110173323285602E-2,0.48217498116051244,0.66516714393368492,8.477603617181613E-2,8.0923737754333092E-2,2.9788259231348913,0.20195885455915596,6.0184024114544085E-2,4.4073850791258471E-3,7.0369253956292387E-4,4.6295403165033909E-3,2.8147701582516955E-3,2.407385079125848E-3,1.166646571213263E-2,1.9815373021853802E-3,1.5259683496608889E-2,8.7778447626224547E-3,1E-3,1.1110776186887717E-3,4.6295403165033909E-3,1.0629540316503389E-2,32.609299171062545,0.1503632253202713,6.2931725697061038,-4.7076111529766249E-2,6.3964596834966096
NSRD0797,3,LIMS,Feed Assay,NA,NA,34.869999999999997,36.76,1.8360000000000001,8.3000000000000004E-2,0.49199999999999999,0.621,8.3000000000000004E-2,7.9000000000000001E-2,3.1,0.19700000000000001,5.8000000000000003E-2,4.0000000000000001E-3,1E-3,1E-3,1E-3,5.0000000000000001E-4,0.01,1E-3,1.0999999999999999E-2,6.0000000000000001E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,7.0000000000000001E-3,31.85,0.2,6.92,-0.3,6.82
NSRD0797,4,LIMS, Mags(calc),84.343000000000004,65.687694704049846,51.19,22.9,0.76700000000000002,4.1000000000000002E-2,0.27700000000000002,0.34200000000000003,6.7000000000000004E-2,1.4999999999999999E-2,1.35,0.20899999999999999,3.9E-2,3.0000000000000001E-3,5.0000000000000001E-4,4.0000000000000001E-3,1E-3,2E-3,1.0999999999999999E-2,1E-3,1.2E-2,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,2E-3,7.0000000000000001E-3,61.49,-0.06,1.51,-0.97,0.48
NSRD0797,4,LIMS, Tails,44.057000000000002,34.312305295950161,14.08,58.21,1.756,6.4000000000000001E-2,1.07,1.982,0.14000000000000001,3.9E-2,4.41,0.48,9.9000000000000005E-2,3.0000000000000001E-3,5.0000000000000001E-4,7.0000000000000001E-3,2E-3,5.0000000000000001E-4,1.4E-2,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,1E-3,5.0000000000000001E-4,7.0000000000000001E-3,8.9999999999999993E-3,2.06,0.36,8.66,2.17,11.19
NSRD0797,4,LIMS,Calc Head,128.4,100,38.456703504672895,35.015675000000002,1.1063486993769471,4.889183021806854E-2,0.54909658099688474,0.90472180685358272,9.2047982866043612E-2,2.3234953271028039E-2,2.3999565420560756,0.30198634735202495,5.9587383177570105E-2,3.0000000000000005E-3,5.0000000000000001E-4,5.0293691588785047E-3,1.3431230529595017E-3,1.4853154205607478E-3,1.2029369158878504E-2,8.284384735202494E-4,8.054084890965733E-3,3.0000000000000005E-3,6.7156152647975084E-4,5.0000000000000001E-4,3.7156152647975084E-3,7.6862461059190035E-3,41.098196962616818,8.4111682242990676E-2,3.9633298286604366,0.10740638629283503,4.1548478971962615
NSRD0797,4,LIMS,Feed Assay,NA,NA,37.19,36.01,1.0860000000000001,4.9000000000000002E-2,0.58199999999999996,0.9,9.2999999999999999E-2,2.5999999999999999E-2,2.54,0.29499999999999998,0.06,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,8.0000000000000002E-3,5.0000000000000001E-4,7.0000000000000001E-3,2E-3,1E-3,5.0000000000000001E-4,2E-3,6.0000000000000001E-3,39.99,0.15,4.54,-0.04,4.6500000000000004
NSRD0797,8,LIMS, Mags(calc),92.341999999999999,69.170037453183525,48.35,26.03,1.004,5.6000000000000001E-2,0.29899999999999999,0.30299999999999999,6.2E-2,3.1E-2,1.62,0.217,6.6000000000000003E-2,3.0000000000000001E-3,5.0000000000000001E-4,4.0000000000000001E-3,1E-3,3.0000000000000001E-3,1.2999999999999999E-2,2E-3,1.4E-2,4.0000000000000001E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,8.9999999999999993E-3,56.88,-0.05,1.95,-0.79,1.1099999999999999
NSRD0797,8,LIMS, Tails,41.158000000000001,30.829962546816482,14.78,57.19,2.1429999999999998,7.4999999999999997E-2,0.98299999999999998,1.573,0.161,8.2000000000000003E-2,4.4800000000000004,0.46300000000000002,0.11899999999999999,3.0000000000000001E-3,1E-3,6.0000000000000001E-3,1E-3,5.0000000000000001E-4,1.7000000000000001E-2,5.0000000000000001E-4,5.0000000000000001E-4,2E-3,1E-3,5.0000000000000001E-4,6.0000000000000001E-3,8.0000000000000002E-3,1.87,0.36,8.92,1.48,10.76
NSRD0797,8,LIMS,Calc Head,133.5,100,38.000381573033707,35.636616329588016,1.3551532734082397,6.1857692883895136E-2,0.50987694382022475,0.69454052434456925,9.2521662921348322E-2,4.672328089887641E-2,2.5017369288389517,0.29284170786516861,8.233988014981275E-2,3.0000000000000005E-3,6.5414981273408254E-4,4.6165992509363298E-3,1E-3,2.229250936329588E-3,1.4233198501872662E-2,1.5375505617977528E-3,9.837955056179775E-3,3.3834007490636708E-3,1E-3,5.0000000000000001E-4,3.9248988764044946E-3,8.6917003745318362E-3,39.920437602996259,7.6402846441947558E-2,4.0988483895131091,-9.0159850187265966E-2,4.0850913857677904
NSRD0797,8,LIMS,Feed Assay,NA,NA,36.450000000000003,37.18,1.4319999999999999,6.4000000000000001E-2,0.52300000000000002,0.72199999999999998,0.10100000000000001,5.1999999999999998E-2,2.64,0.311,7.8E-2,3.0000000000000001E-3,1E-3,5.0000000000000001E-4,2E-3,5.0000000000000001E-4,1.0999999999999999E-2,1E-3,8.9999999999999993E-3,3.0000000000000001E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,7.0000000000000001E-3,38.14,0.18,4.55,-0.3,4.43
NSRD0797,9,LIMS, Mags(calc),94.751000000000005,70.841869158878509,49.58,24.58,0.92,4.9000000000000002E-2,0.32100000000000001,0.46200000000000002,7.8E-2,0.02,1.5,0.33,5.6000000000000001E-2,4.0000000000000001E-3,5.0000000000000001E-4,4.0000000000000001E-3,2E-3,4.0000000000000001E-3,1.2999999999999999E-2,3.0000000000000001E-3,2.1000000000000001E-2,2.1999999999999999E-2,1E-3,5.0000000000000001E-4,2E-3,1.0999999999999999E-2,60.34,-0.1,1.58,-0.79,0.69
NSRD0797,9,LIMS, Tails,38.999000000000002,29.158130841121498,12.88,58.64,2.0819999999999999,7.2999999999999995E-2,1.08,2.593,0.19700000000000001,5.8000000000000003E-2,4.5,0.7,0.121,3.0000000000000001E-3,1E-3,7.0000000000000001E-3,3.0000000000000001E-3,5.0000000000000001E-4,2.1999999999999999E-2,5.0000000000000001E-4,5.0000000000000001E-4,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,6.0000000000000001E-3,1.2E-2,2.06,0.36,7.68,2.73,10.77
NSRD0797,9,LIMS,Calc Head,133.75,100,38.878965981308419,34.51125936448598,1.2588174803738319,5.5997951401869167E-2,0.5423102130841122,1.0833597682242992,0.11269817570093459,3.1080089719626169E-2,2.3747439252336449,0.43788508411214955,7.4952785046728976E-2,3.7084186915887852E-3,6.4579065420560758E-4,4.8747439252336457E-3,2.2915813084112154E-3,2.9794654205607478E-3,1.5624231775700936E-2,2.2710467289719632E-3,1.5022583177570095E-2,1.6168373831775704E-2,8.5420934579439267E-4,5.0000000000000001E-4,3.1663252336448598E-3,1.1291581308411215E-2,43.346641345794396,3.4127401869158865E-2,3.3586459813084115,0.23636620560747659,3.6291395887850468
NSRD0797,9,LIMS,Feed Assay,NA,NA,37.450000000000003,35.65,1.32,0.06,0.56899999999999995,1.107,0.114,3.4000000000000002E-2,2.5099999999999998,0.46500000000000002,7.4999999999999997E-2,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,1E-3,5.0000000000000001E-4,1.4E-2,1E-3,8.0000000000000002E-3,3.0000000000000001E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,7.0000000000000001E-3,41.47,0.11,3.78,0.12,4.01
NSRD0797,13,LIMS, Mags(calc),86.211999999999989,69.773389446422783,51.51,23.03,0.82299999999999995,4.3999999999999997E-2,0.26900000000000002,0.437,7.0999999999999994E-2,1.7999999999999999E-2,1.1299999999999999,0.56499999999999995,4.9000000000000002E-2,5.0000000000000001E-3,5.0000000000000001E-4,4.0000000000000001E-3,2E-3,6.0000000000000001E-3,1.4999999999999999E-2,3.0000000000000001E-3,1.4E-2,7.0000000000000001E-3,1E-3,1E-3,1E-3,1.0999999999999999E-2,63.99,-0.16,0.68,-0.84,-0.31999999999999995
NSRD0797,13,LIMS, Tails,37.347999999999999,30.22661055357721,10.79,61.5,1.784,6.7000000000000004E-2,1.22,3.1320000000000001,0.14099999999999999,5.2999999999999999E-2,4.25,1.133,9.9000000000000005E-2,5.0000000000000001E-3,5.0000000000000001E-4,7.0000000000000001E-3,3.0000000000000001E-3,3.0000000000000001E-3,2.3E-2,5.0000000000000001E-4,2E-3,4.0000000000000001E-3,1E-3,5.0000000000000001E-4,7.0000000000000001E-3,1.6E-2,1.97,0.28000000000000003,6.45,3.79,10.52
NSRD0797,13,LIMS,Calc Head,123.55999999999999,100,39.201724182583355,34.658177079961149,1.1134777274198768,5.0952120427322757E-2,0.55645506636451925,1.2516071544189058,9.2158627387504022E-2,2.8579313693752023E-2,2.0730702492716087,0.73668714794431844,6.4113305276788601E-2,5.0000000000000001E-3,5.0000000000000001E-4,4.9067983166073163E-3,2.3022661055357718E-3,5.093201683392683E-3,1.7418128844286174E-2,2.2443347361605697E-3,1.0372806733570734E-2,6.0932016833926831E-3,1E-3,8.488669472321138E-4,2.8135966332146324E-3,1.2511330527678858E-2,45.243456134671405,-2.7002913564260263E-2,2.4240754289414053,0.55949206863062495,2.956564584007769
NSRD0797,13,LIMS,Feed Assay,NA,NA,37.54,35.97,1.1499999999999999,4.9000000000000002E-2,0.59599999999999997,1.3640000000000001,9.9000000000000005E-2,3.1E-2,2.21,0.77200000000000002,7.2999999999999995E-2,3.0000000000000001E-3,1E-3,5.0000000000000001E-4,1E-3,5.0000000000000001E-4,1.2E-2,5.0000000000000001E-4,7.0000000000000001E-3,2E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,7.0000000000000001E-3,43.32,0.08,2.89,0.55000000000000004,3.52
NSRD0797,14,LIMS, Mags(calc),67.325999999999993,59.633303808680239,46.92,25.93,1.6850000000000001,9.9000000000000005E-2,0.29799999999999999,0.32200000000000001,6.3E-2,0.08,2.0099999999999998,0.44,0.10199999999999999,5.0000000000000001E-3,5.0000000000000001E-4,4.0000000000000001E-3,2E-3,4.0000000000000001E-3,1.6E-2,5.0000000000000001E-3,2.7E-2,8.0000000000000002E-3,1E-3,5.0000000000000001E-4,3.0000000000000001E-3,0.01,53.03,0.15,2.17,-0.62,1.6999999999999997
NSRD0797,14,LIMS, Tails,45.574000000000005,40.366696191319754,17.73,52.82,3.3839999999999999,0.13,0.76500000000000001,1.343,0.182,0.23699999999999999,4.5199999999999996,0.871,0.17799999999999999,6.0000000000000001E-3,1E-3,7.0000000000000001E-3,6.0000000000000001E-3,2E-3,2.5999999999999999E-2,2E-3,4.0000000000000001E-3,8.0000000000000002E-3,2E-3,5.0000000000000001E-4,6.0000000000000001E-3,1.2999999999999999E-2,3.14,0.66,7.68,1.1000000000000001,9.44
NSRD0797,14,LIMS,Calc Head,112.9,100,35.136961381753764,36.784604605845878,2.3708301682905226,0.11151367581930913,0.48651247121346314,0.73414396811337468,0.1110363684676705,0.143375713020372,3.0232040744021251,0.61398046058458799,0.13267868910540301,5.4036669619131972E-3,7.0183348095659878E-4,5.2110008857395931E-3,3.6146678476527898E-3,3.1926660761736046E-3,2.0036669619131975E-2,3.7889991142604066E-3,1.7715659875996454E-2,8.0000000000000002E-3,1.4036669619131976E-3,5.0000000000000001E-4,4.2110008857395922E-3,1.121100088573959E-2,32.891055270150574,0.35587015057573074,4.3942049601417184,7.4307174490699804E-2,4.8243822852081486
NSRD0797,14,LIMS,Feed Assay,NA,NA,33.74,38.020000000000003,2.4359999999999999,0.114,0.48899999999999999,0.81,0.14399999999999999,0.16500000000000001,3.16,0.63600000000000001,0.14599999999999999,4.0000000000000001E-3,1E-3,1E-3,2E-3,5.0000000000000001E-4,1.4999999999999999E-2,2E-3,1.6E-2,8.0000000000000002E-3,2E-3,5.0000000000000001E-4,4.0000000000000001E-3,7.0000000000000001E-3,30.56,0.46,4.74,-0.01,5.19
NSRD0798,3,LIMS, Mags(calc),92.59,61.240822805741125,48,23.54,1.2210000000000001,5.7000000000000002E-2,0.434,0.51700000000000002,0.105,4.2999999999999997E-2,1.91,0.374,6.9000000000000006E-2,3.0000000000000001E-3,1E-3,5.0000000000000001E-3,1E-3,5.0000000000000001E-4,4.0000000000000001E-3,1E-3,1.2E-2,5.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,6.0000000000000001E-3,56.93,0.32,3.56,-0.56999999999999995,3.31
NSRD0798,3,LIMS, Tails,58.6,38.759177194258882,18.68,53.15,2.2040000000000002,0.08,0.93700000000000006,1.0609999999999999,0.17199999999999999,7.8E-2,3.74,0.66200000000000003,0.10100000000000001,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-3,1E-3,5.0000000000000001E-4,0.01,5.0000000000000001E-4,1E-3,4.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,8.9999999999999993E-3,6.0000000000000001E-3,2.86,0.93,9.01,0.48,10.42
NSRD0798,3,LIMS,Calc Head,151.19,100,36.635809246643305,35.016592367220056,1.602002711819565,6.591461075467954E-2,0.6289586612871223,0.72784992393676828,0.13096864872015346,5.6565712017990606E-2,2.6192929426549383,0.48562643031946562,8.1402936702162865E-2,3.0000000000000005E-3,8.0620411402870578E-4,5.0000000000000001E-3,1E-3,5.0000000000000001E-4,6.3255506316555335E-3,8.0620411402870578E-4,7.7364905086315236E-3,4.6124082280574116E-3,5.0000000000000001E-4,5.0000000000000001E-4,5.3255506316555326E-3,6.000000000000001E-3,35.972912891064226,0.55643098088497922,5.6723751570871093,-0.16302863946028176,6.0657774985118067
NSRD0798,3,LIMS,Feed Assay,NA,NA,38.07,34.520000000000003,1.3169999999999999,5.8000000000000003E-2,0.54100000000000004,0.56999999999999995,0.112,4.2000000000000003E-2,2.31,0.40300000000000002,7.8E-2,2E-3,5.0000000000000001E-4,1E-3,1E-3,5.0000000000000001E-4,5.0000000000000001E-3,1E-3,0.01,1.0999999999999999E-2,5.0000000000000001E-4,-1E-3,2E-3,0.01,35.25,0.42,4.99,-0.5,4.91
NSRD0798,4,LIMS, Mags(calc),96.09,66.789462709390421,50.16,20.46,0.85499999999999998,4.9000000000000002E-2,0.24299999999999999,0.441,5.6000000000000001E-2,2.8000000000000001E-2,1.03,0.36299999999999999,5.2999999999999999E-2,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-3,1E-3,2E-3,0.01,3.0000000000000001E-3,1.4999999999999999E-2,7.0000000000000001E-3,1E-3,2E-3,1E-3,8.0000000000000002E-3,61.58,-0.09,1.1599999999999999,-0.87,0.2
