hole_id,type,comp_no,process_method,pass,mass_g,mass_pct,D80_micron,Fe_pct_XRF,SiO2_pct_XRF,Al2O3_pct_XRF,TiO2_pct_XRF,Mn_pct_XRF,CaO_pct_XRF,P_pct_XRF,S_pct_XRF,MgO_pct_XRF,K2O_pct_XRF,Na2O_pct_XRF,Zn_pct_XRF,As_pct_XRF,Cl_pct_XRF,Cu_pct_XRF,Pb_pct_XRF,Ba_pct_XRF,V_pct_XRF,Cr_pct_XRF,Ni_pct_XRF,Co_pct_XRF,Sn_pct_XRF,Zr_pct_XRF,Sr_pct_XRF,Fe3O4_pct_SATMAGAN,LOI_371_pct,LOI_650_pct,LOI_1000_pct,LOI_total_pct
GVRD0268,Head, 7,HIG5 DTR,P6,NA,NA,28.096,52.38,21.91,0.62,0.035,0.29,0.255,0.07,0.028,0.767,0.199,0.016,0.002,0.001,0.003,5e-4,0.001,0.005,0.001,0.01,0.006,0.001,5e-4,0.003,0.003,60.76,-0.3,1.21,-0.41,0.5
GVRD0268,DTR Mags, 8,HIG5 DTR,P1,33.47,83.674999999999997,120.221,64.17,9.403,0.168,0.015,0.105,0.168,0.037,0.006,0.246,0.055,0.006,0.005,5e-4,0.005,0.003,0.002,5e-4,0.002,0.01,0.006,0.001,5e-4,0.001,0.002,83.59,-0.2,-0.33,-1.55,-2.08
GVRD0268,DTR Tails, 8,HIG5 DTR,P1,6.5300000000000011,16.325000000000003,120.036,18.66,60.64,1.263,0.071,0.702,1.136,0.167,0.024,1.94,0.407,0.037,0.029,0.001,0.001,0.019,0.005,0.012,5e-4,0.002,0.002,5e-4,5e-4,0.003,0.009,5.11,0.18,5.05,0.91,6.14
GVRD0268,Calc Head, 8,HIG5 DTR,P1,40,100,120.19079875,56.7404925,17.767440250000003,0.34675875000000006,0.024142,0.20246025,0.32602600000000004,0.0582225,0.0089385,0.5225455,0.11246400000000001,0.011060750000000001,0.008918000000000002,5.816250000000001e-4,0.004347,0.005612000000000001,0.00248975,0.0023773750000000006,0.001755125,0.008694,0.005346999999999999,9.18375e-4,5e-4,0.0013265000000000002,0.00314275,70.77814000000001,-0.13796499999999998,0.548285,-1.148405,-0.738085
GVRD0268,Head, 8,HIG5 DTR,P1,NA,NA,109.337,56.76,17.2,0.378,0.024,0.241,0.399,0.065,0.011,0.639,0.115,0.01,0.003,5e-4,0.004,0.002,0.003,0.002,0.002,0.009,0.006,0.001,5e-4,0.003,0.004,71.15,-0.12,0.82,-1.13,-0.43
GVRD0268,DTR Mags, 8,HIG5 DTR,P2,31.741,79.352500000000006,85.018000000000001,65.71,7.732,0.13,0.015,0.08,0.131,0.03,0.005,0.185,0.041,0.01,0.005,5e-4,0.001,0.003,0.002,0.002,0.001,0.012,0.006,0.001,5e-4,0.001,0.001,86.37,-0.28,-0.71,-1.43,-2.42
GVRD0268,DTR Tails, 8,HIG5 DTR,P2,8.2590000000000003,20.647500000000001,75.745999999999995,18.6,59.42,1.437,0.072,0.782,1.255,0.184,0.029,2.17,0.432,0.03,0.01,0.001,0.003,0.011,0.004,0.012,5e-4,0.001,0.002,5e-4,5e-4,0.004,0.01,3.74,0.29,5.52,1,6.81
GVRD0268,Calc Head, 8,HIG5 DTR,P2,40,100,83.103563800000018,55.98296275,18.404279799999998,0.39986282500000003,0.026769075,0.22494545000000002,0.36307789999999995,0.061797149999999995,0.009955400000000001,0.5948528750000001,0.121731725,0.0141295,0.006032375000000001,6.032375000000001e-4,0.00141295,0.0046518,0.0024129500000000005,0.004064750000000001,8.967625000000001e-4,0.009728775000000002,0.0051741,8.967625000000001e-4,5e-4,0.001619425,0.002858275,69.30897075000001,-0.16230925000000007,0.57633925,-0.9282657499999999,-0.51423575
GVRD0268,Head, 8,HIG5 DTR,P2,NA,NA,87.543999999999997,55.92,18.26,0.398,0.027,0.255,0.429,0.068,0.011,0.674,0.124,0.012,0.002,5e-4,0.008,5e-4,0.004,0.004,0.001,0.009,0.006,0.001,5e-4,0.003,0.004,69.86,-0.18,0.82,-0.96,-0.32
GVRD0268,DTR Mags, 8,HIG5 DTR,P3,30.538,76.344999999999999,62.054000000000002,66.99,6.15,0.105,0.012,0.063,0.106,0.025,0.004,0.142,0.03,0.005,0.005,5e-4,0.004,0.003,0.003,0.004,0.002,0.012,0.006,0.001,5e-4,0.001,0.002,88.41,-0.35,-0.98,-1.32,-2.65
GVRD0268,DTR Tails, 8,HIG5 DTR,P3,9.4619999999999997,23.654999999999998,59.555,17.61,60.21,1.365,0.072,0.782,1.245,0.186,0.028,2.16,0.435,0.029,0.01,0.001,0.001,0.01,0.003,0.011,5e-4,0.001,0.002,5e-4,5e-4,0.004,0.009,2.59,0.19,5.59,0.96,6.74
GVRD0268,Calc Head, 8,HIG5 DTR,P3,40,100,61.46286155,55.309160999999996,18.937893,0.40305299999999994,0.026193,0.23307945,0.37543044999999997,0.06308454999999999,0.009677199999999999,0.6193579,0.12580275,0.0106772,0.006182749999999999,6.182749999999999e-4,0.0032903499999999996,0.00465585,0.003,0.0056558500000000005,0.0016451749999999998,0.009397949999999999,0.0050538,8.81725e-4,5e-4,0.0017096499999999998,0.0036558499999999996,68.109279,-0.222263,0.5741335,-0.7806660000000001,-0.42879549999999994
GVRD0268,Head, 8,HIG5 DTR,P3,NA,NA,61.136000000000003,55.96,18.27,0.394,0.025,0.252,0.419,0.066,0.011,0.66,0.12,0.011,0.003,5e-4,0.005,5e-4,0.004,0.004,5e-4,0.009,0.005,0.001,5e-4,0.003,0.004,68.74,-0.23,0.73,-0.83,-0.33
GVRD0268,DTR Mags, 8,HIG5 DTR,P4,29.805,74.512500000000003,47.180999999999997,68.1,4.843,0.087,0.011,0.05,0.088,0.021,0.004,0.104,0.023,5e-4,0.004,5e-4,0.003,0.001,0.003,5e-4,0.001,0.012,0.006,0.001,5e-4,5e-4,5e-4,89.53,-0.43,-1.22,-1.15,-2.8
GVRD0268,DTR Tails, 8,HIG5 DTR,P4,10.195,25.487500000000001,46.140999999999998,18.18,59.53,1.486,0.072,0.798,1.286,0.194,0.031,2.22,0.431,0.019,0.011,0.001,0.002,0.011,0.003,0.012,5e-4,0.001,0.001,5e-4,5e-4,0.005,0.009,1.81,0.31,5.78,0.99,7.08
GVRD0268,Calc Head, 8,HIG5 DTR,P4,40,100,46.934987999999997,55.376639999999995,18.781349125000002,0.44357012500000004,0.026547374999999998,0.24064650000000004,0.39334024999999995,0.06509337500000001,0.010881625,0.6433155,0.126989,0.0052151875,0.005784125,6.274375e-4,0.0027451249999999997,0.0035487500000000007,0.003,0.0034310625,8.725625000000001e-4,0.009196375,0.004725625,8.725625000000001e-4,5e-4,0.0016469375000000002,0.0026664375,67.17236500000001,-0.24139249999999998,0.5641250000000002,-0.6045675,-0.28183499999999984
GVRD0268,Head, 8,HIG5 DTR,P4,NA,NA,44.073999999999998,55.31,18.76,0.422,0.025,0.265,0.441,0.07,0.011,0.705,0.127,0.015,0.002,5e-4,0.003,0.001,0.001,0.005,0.001,0.009,0.006,0.001,5e-4,0.003,0.003,67.63,-0.28,0.78,-0.69,-0.19
GVRD0268,DTR Mags, 8,HIG5 DTR,P5,29.304000000000002,73.260000000000005,35.978999999999999,69.35,3.404,0.068,0.01,0.039,0.074,0.017,0.003,0.067,0.015,5e-4,0.004,5e-4,0.004,0.002,0.004,0.002,0.001,0.012,0.007,0.001,5e-4,0.001,0.002,91.75,-0.5,-1.42,-1.04,-2.96
GVRD0268,DTR Tails, 8,HIG5 DTR,P5,10.695999999999998,26.74,41.018999999999998,17.19,61.4,1.408,0.073,0.798,1.276,0.196,0.031,2.21,0.438,0.017,0.006,0.001,0.002,0.01,0.003,0.008,5e-4,0.001,0.002,5e-4,5e-4,0.005,0.009,1.42,0.23,5.8,0.92,6.95
GVRD0268,Calc Head, 8,HIG5 DTR,P5,40,100,37.171211999999997,55.402416,18.9121304,0.4263159999999999,0.026846199999999997,0.2419566,0.39541479999999996,0.0648646,0.010487199999999999,0.6400382,0.12811019999999998,0.0049121,0.0045348,6.337000000000001e-4,0.0034652000000000003,0.004139199999999999,0.0037326000000000004,0.0036044,8.663000000000001e-4,0.009058600000000002,0.0056630000000000005,8.663000000000001e-4,5e-4,0.0020695999999999996,0.0038718,67.595758,-0.30479800000000007,0.5106279999999999,-0.5158960000000001,-0.3100660000000002
GVRD0268,Head, 8,HIG5 DTR,P5,NA,NA,34.758000000000003,55.6,18.42,0.41,0.024,0.259,0.431,0.069,0.011,0.68,0.127,0.011,0.002,5e-4,0.003,0.001,0.002,0.004,5e-4,0.009,0.005,5e-4,5e-4,0.003,0.003,67.63,-0.32,0.68,-0.61,-0.25
GVRD0268,DTR Mags, 8,HIG5 DTR,P6,29.048999999999999,72.622500000000002,31.363,69.88,2.779,0.061,0.008,0.035,0.064,0.015,0.003,0.067,0.011,0.012,0.004,5e-4,0.003,0.003,0.002,0.003,0.002,0.013,0.007,0.001,5e-4,0.002,0.002,92.87,-0.58,-1.52,-0.93,-3.03
GVRD0268,DTR Tails, 8,HIG5 DTR,P6,10.951000000000001,27.377499999999998,28.076000000000001,17.25,61.04,1.466,0.074,0.805,1.301,0.201,0.031,2.24,0.44,0.034,0.01,5e-4,0.004,0.012,0.006,0.014,5e-4,0.002,0.002,5e-4,5e-4,0.007,0.01,1.42,0.24,5.91,0.92,7.07
GVRD0268,Calc Head, 8,HIG5 DTR,P6,40,100,30.585460149999999,55.471221750000005,18.729405274999998,0.4456538749999999,0.02606915,0.24580675,0.40265967499999994,0.06592215,0.0106657,0.6619130750000001,0.128449475,0.01802305,0.00564265,5e-4,0.003273775,0.005463974999999999,0.0030951,0.006011525,0.0015893375,0.009988475,0.005631125,8.631125e-4,5e-4,0.003368875,0.0041902,67.83327625000001,-0.3555045,0.5141482499999998,-0.42351625000000004,-0.2648725000000002
GVRD0268,Head, 8,HIG5 DTR,P6,NA,NA,28.507000000000001,55.39,18.55,0.414,0.025,0.263,0.434,0.069,0.011,0.7,0.126,0.013,0.002,0.001,0.003,0.001,5e-4,0.004,0.001,0.009,0.005,5e-4,5e-4,0.003,0.002,67.26,-0.37,0.63,-0.47,-0.21
GVRD0268,DTR Mags, 9,HIG5 DTR,P1,33.774999999999999,84.4375,116.313,64.6,8.852,0.18,0.023,0.087,0.169,0.039,0.01,0.296,0.033,0.004,0.004,5e-4,0.003,0.003,0.005,0.003,0.002,0.013,0.006,0.002,5e-4,0.002,0.003,84.33,-0.21,-0.35,-1.51,-2.07
GVRD0268,DTR Tails, 9,HIG5 DTR,P1,6.2250000000000014,15.562500000000004,103.33499999999999,18.58,57.95,1.581,0.104,0.702,1.294,0.199,0.057,2.69,0.276,0.027,0.006,0.001,0.006,0.009,0.004,0.011,5e-4,0.002,0.003,0.001,5e-4,0.004,0.007,4.13,0.29,6.58,0.95,7.82
GVRD0268,Calc Head, 9,HIG5 DTR,P1,40,100,114.29329875000002,57.438137499999996,16.492876250000005,0.398030625,0.035605625,0.18270937500000003,0.34407812500000007,0.06390000000000001,0.017314375000000003,0.66856625,0.07081687500000002,0.007579375000000002,0.00431125,5.778125000000001e-4,0.0034668750000000003,0.003933750000000001,0.004844375000000001,0.004245,0.0017665625,0.011288125,0.005533125,0.001844375,5e-4,0.0023112500000000004,0.0036225000000000003,71.84887499999999,-0.13218749999999999,0.7284812500000002,-1.1271625,-0.5308687499999994
GVRD0268,Head, 9,HIG5 DTR,P1,NA,NA,111.327,57.33,16.02,0.436,0.036,0.208,0.399,0.068,0.018,0.762,0.069,0.012,0.003,5e-4,0.007,5e-4,0.004,0.004,0.002,0.012,0.006,0.001,5e-4,0.002,0.004,71.34,-0.13,1.01,-1.19,-0.31
GVRD0268,DTR Mags, 9,HIG5 DTR,P2,32.320999999999998,80.802499999999995,85.832999999999998,66.29,6.921,0.136,0.022,0.064,0.128,0.03,0.006,0.209,0.024,5e-4,0.003,5e-4,0.004,0.003,0.003,0.004,0.002,0.015,0.008,0.001,5e-4,0.001,0.002,87.67,-0.26,-0.65,-1.54,-2.45
GVRD0268,DTR Tails, 9,HIG5 DTR,P2,7.679000000000002,19.197500000000005,64.335999999999999,18.1,57.92,1.692,0.108,0.75,1.369,0.21,0.062,2.9,0.283,0.033,0.006,5e-4,0.007,0.011,0.005,0.012,5e-4,0.004,0.006,5e-4,5e-4,0.005,0.012,2.99,0.28,6.99,1,8.27
GVRD0268,Calc Head, 9,HIG5 DTR,P2,40,100,81.706113424999998,57.03872475,16.711533025000005,0.4347131000000001,0.03850985,0.19569485000000003,0.366240975,0.0645555,0.0167506,0.7256047250000002,0.07372152500000001,0.006739187500000001,0.003575925,5e-4,0.004575925000000001,0.0045358,0.00338395,0.0055358000000000004,0.0017120375,0.012888275,0.007616050000000001,9.040125e-4,5e-4,0.0017679000000000002,0.0039197500000000005,71.413557,-0.15633349999999996,0.8166890000000003,-1.0523835,-0.39202799999999965
GVRD0268,Head, 9,HIG5 DTR,P2,NA,NA,85.849000000000004,57.17,16.23,0.44,0.036,0.211,0.408,0.069,0.019,0.788,0.07,0.009,0.002,0.001,0.003,5e-4,5e-4,5e-4,0.001,0.012,0.005,5e-4,5e-4,0.001,0.001,70.23,-0.18,0.95,-1.03,-0.26
GVRD0268,DTR Mags, 9,HIG5 DTR,P3,31.155999999999999,77.889999999999986,60.161000000000001,67.77,5.216,0.157,0.017,0.048,0.102,0.024,0.005,0.148,0.017,0.007,0.003,5e-4,0.006,0.003,0.004,0.002,0.002,0.015,0.007,0.001,5e-4,0.002,0.003,89.71,-0.33,-0.94,-1.47,-2.74
GVRD0268,DTR Tails, 9,HIG5 DTR,P3,8.8440000000000012,22.110000000000003,51.274000000000001,17.34,59.16,1.681,0.108,0.719,1.321,0.208,0.062,2.81,0.284,0.034,0.006,0.001,0.002,0.011,0.003,0.012,5e-4,0.001,0.003,5e-4,5e-4,0.004,0.009,2.33,0.24,6.83,0.93,8
GVRD0268,Calc Head, 9,HIG5 DTR,P3,40,99.999999999999986,58.196084300000003,56.61992699999999,17.143018400000003,0.4939564000000001,0.0371201,0.19635810000000004,0.3715209,0.0646824,0.017602700000000002,0.7365682000000001,0.0760337,0.012969699999999999,0.0036633,6.1055e-4,0.005115599999999999,0.0047688,0.0037788999999999995,0.004211,0.0016683499999999999,0.011904599999999998,0.006115599999999999,8.8945e-4,5e-4,0.0024422,0.004326599999999999,70.39028199999998,-0.203973,0.7779470000000005,-0.9393599999999996,-0.36538599999999943
GVRD0268,Head, 9,HIG5 DTR,P3,NA,NA,60.143000000000001,56.71,16.8,0.451,0.036,0.218,0.419,0.07,0.019,0.805,0.073,0.01,0.002,5e-4,0.005,0.001,0.003,0.004,0.001,0.011,0.006,5e-4,5e-4,0.003,0.003,69.11,-0.23,0.9,-0.86,-0.19
GVRD0268,DTR Mags, 9,HIG5 DTR,P4,30.39,75.975000000000009,45.390999999999998,68.78,3.997,0.086,0.016,0.038,0.083,0.02,0.004,0.107,0.012,5e-4,0.003,5e-4,0.004,0.003,0.003,0.003,0.002,0.017,0.01,0.001,5e-4,0.002,0.002,91.2,-0.4,-1.15,-1.37,-2.92
GVRD0268,DTR Tails, 9,HIG5 DTR,P4,9.61,24.024999999999999,41.670999999999999,17.31,59.1,1.693,0.109,0.737,1.371,0.219,0.064,2.88,0.28,0.025,0.006,5e-4,0.002,0.012,0.003,0.009,5e-4,0.003,0.003,5e-4,5e-4,0.005,0.009,1.81,0.27,6.99,0.95,8.21
GVRD0268,Calc Head, 9,HIG5 DTR,P4,40,100,44.568507999999994,56.4143325,17.23549575,0.47208174999999997,0.03834325,0.20593474999999997,0.392442,0.06780975,0.018415,0.77321325,0.076387,0.006386125,0.0037207500000000005,5e-4,0.0035195000000000005,0.00516225,0.0030000000000000005,0.0044415,0.0016396250000000005,0.013636500000000003,0.008318250000000001,8.798750000000001e-4,5e-4,0.00272075,0.00368175,69.72405250000001,-0.23903250000000004,0.8056350000000001,-0.8126200000000003,-0.2460175000000001
GVRD0268,Head, 9,HIG5 DTR,P4,NA,NA,43.375999999999998,56.55,16.84,0.468,0.039,0.221,0.427,0.07,0.021,0.825,0.074,0.001,0.002,5e-4,0.004,5e-4,0.002,0.004,0.001,0.012,0.006,0.001,5e-4,0.003,0.003,69.11,-0.27,0.89,-0.75,-0.13
GVRD0268,DTR Mags, 9,HIG5 DTR,P5,29.804000000000002,74.510000000000005,36.790999999999997,69.85,2.823,0.069,0.011,0.031,0.068,0.017,0.003,0.084,0.008,0.008,0.004,5e-4,0.003,0.002,0.005,0.004,0.003,0.016,0.008,0.001,5e-4,0.002,0.002,92.31,-0.45,-1.34,-1.23,-3.02
GVRD0268,DTR Tails, 9,HIG5 DTR,P5,10.195999999999998,25.489999999999995,31.763000000000002,17.59,58.82,1.698,0.112,0.719,1.332,0.215,0.062,2.81,0.277,0.038,0.005,0.001,0.005,0.01,0.004,0.013,5e-4,0.002,0.003,0.001,5e-4,0.005,0.009,2.2,0.27,6.84,0.89,8
GVRD0268,Calc Head, 9,HIG5 DTR,P5,40,100,35.679309199999992,56.528926,17.0966353,0.4842320999999999,0.0367449,0.20637119999999995,0.3901935999999999,0.0674702,0.018039099999999995,0.7788574,0.07656809999999999,0.015646999999999998,0.004254900000000001,6.2745e-4,0.0035097999999999996,0.0040392,0.0047451,0.0062941,0.0023627500000000003,0.012431400000000002,0.0067255,0.001,5e-4,0.0027647,0.003784299999999999,69.34096100000001,-0.26647200000000004,0.7450819999999995,-0.689612,-0.21100200000000058
GVRD0268,Head, 9,HIG5 DTR,P5,NA,NA,33.216000000000001,56.59,16.81,0.46,0.036,0.221,0.429,0.071,0.019,0.826,0.073,5e-4,0.002,5e-4,0.001,0.001,0.003,0.004,5e-4,0.012,0.006,5e-4,5e-4,0.003,0.003,69.11,-0.31,0.8,-0.63,-0.14
GVRD0268,DTR Mags, 9,HIG5 DTR,P6,29.460999999999999,73.652500000000003,30.08,70.27,2.345,0.062,0.011,0.028,0.062,0.015,0.003,0.071,0.005,5e-4,0.003,5e-4,0.005,0.003,0.004,0.007,0.002,0.016,0.008,0.001,5e-4,0.002,0.002,92.68,-0.54,-1.46,-1.1,-3.1
GVRD0268,DTR Tails, 9,HIG5 DTR,P6,10.539000000000001,26.3475,26.274999999999999,17.24,59.23,1.681,0.111,0.732,1.354,0.222,0.062,2.88,0.279,0.033,0.006,0.001,0.003,0.012,0.003,0.013,5e-4,0.002,0.002,0.001,5e-4,0.006,0.009,1.42,0.26,6.93,0.91,8.1
GVRD0268,Calc Head, 9,HIG5 DTR,P6,40,100,29.238714499999997,56.297920749999996,17.332775374999997,0.488566025,0.0373475,0.2134864,0.4024097,0.069539325,0.018545025,0.811101275,0.07719215000000001,0.009062937500000002,0.003790425,6.317375e-4,0.004473050000000001,0.005371275,0.0037365250000000005,0.00858085,0.0016047875000000003,0.01231135,0.006419150000000001,0.001,5e-4,0.0030539000000000005,0.003844325,68.6352715,-0.32922000000000007,0.75055525,-0.57041525,-0.14908000000000016
GVRD0268,Head, 9,HIG5 DTR,P6,NA,NA,28.300999999999998,56.45,16.99,0.477,0.035,0.225,0.433,0.071,0.021,0.831,0.075,0.001,0.003,5e-4,0.002,0.001,0.003,0.005,0.002,0.012,0.006,5e-4,5e-4,0.004,0.003,68.56,-0.38,0.78,-0.51,-0.11
GVRD0269,DTR Mags, 2,HIG5 DTR,P1,32.597000000000001,81.492500000000007,95.063000000000002,64.55,8.437,0.247,0.034,0.092,0.119,0.038,0.014,0.295,0.05,0.018,0.003,5e-4,0.004,0.002,0.001,0.005,0.004,0.019,0.007,0.002,5e-4,5e-4,0.002,74.68,-0.12,-0.18,-1.31,-1.61
GVRD0269,DTR Tails, 2,HIG5 DTR,P1,7.4029999999999987,18.507499999999997,82.762,18.93,58.5,2.247,0.139,0.697,0.628,0.182,0.142,2.27,0.476,0.032,0.007,0.002,0.001,0.009,5e-4,0.014,5e-4,0.005,0.005,0.002,5e-4,0.003,0.008,4.01,0.45,5.92,0.48,6.85
GVRD0269,Calc Head, 2,HIG5 DTR,P1,40,100,92.786392425000017,56.1068785,17.702409725,0.6171499999999999,0.053432875000000005,0.20397037499999995,0.21320317499999997,0.0646508,0.0376896,0.660523125,0.12884194999999998,0.020591049999999996,0.0037403,7.776125000000001e-4,0.0034447750000000006,0.0032955249999999997,9.074625e-4,0.006665674999999999,0.0033522375000000003,0.01640895,0.0066298500000000005,0.002,5e-4,9.626874999999999e-4,0.0031104500000000003,61.60074975000001,-0.014507250000000003,0.9489574999999998,-0.9787157500000001,-0.044265500000000485
GVRD0269,Head, 2,HIG5 DTR,P1,NA,NA,81.236999999999995,56.39,16.93,0.688,0.052,0.232,0.223,0.069,0.043,0.745,0.124,0.015,0.003,0.001,0.001,0.001,0.001,0.006,0.003,0.017,0.008,0.002,5e-4,0.003,0.007,61.94,-0.05,1.14,-0.99,0.09999999999999987
GVRD0269,DTR Mags, 2,HIG5 DTR,P2,30.785,76.962500000000006,59.356999999999999,66.52,6.222,0.17,0.026,0.064,0.089,0.029,0.01,0.192,0.032,0.003,0.003,0.001,0.001,5e-4,5e-4,0.004,0.004,0.022,0.007,0.001,0.001,0.001,0.005,78.34,-0.18,-0.64,-1.21,-2.0300000000000002
GVRD0269,DTR Tails, 2,HIG5 DTR,P2,9.2149999999999999,23.037500000000001,54.95,18.11,58.97,2.362,0.145,0.714,0.634,0.189,0.14,2.37,0.471,0.026,0.007,0.002,0.001,0.01,5e-4,0.015,5e-4,0.006,0.005,0.002,5e-4,0.004,0.009,3.42,0.39,6.09,0.52,7
GVRD0269,Calc Head, 2,HIG5 DTR,P2,40,100,58.341737375000008,55.367546250000004,18.3738205,0.6749820000000001,0.05341462500000001,0.21374375,0.21455437500000002,0.06586,0.039948750000000005,0.69375675,0.133134625,0.008298625,0.0039215,0.0012303750000000001,0.001,0.0026885625,5e-4,0.006534124999999999,0.0031936875000000003,0.018314,0.006539250000000001,0.0012303750000000001,8.848125000000001e-4,0.001691125,0.0059215000000000005,61.08030500000001,-0.04868625,0.91042375,-0.8114512500000001,0.05028624999999977
GVRD0269,Head, 2,HIG5 DTR,P2,NA,NA,46.302,55.78,17.69,0.721,0.056,0.236,0.228,0.071,0.043,0.763,0.129,0.017,0.003,0.001,5e-4,5e-4,0.001,0.008,0.003,0.018,0.007,0.002,5e-4,0.003,0.006,60.59,-0.09,1.1,-0.85,0.16000000000000003
GVRD0269,DTR Mags, 2,HIG5 DTR,P3,29.548999999999999,73.872500000000002,43.658000000000001,68.22,4.202,0.12,0.022,0.046,0.069,0.024,0.005,0.135,0.021,0.005,0.003,5e-4,0.003,0.002,0.001,0.003,0.004,0.03,0.008,0.001,0.001,5e-4,0.003,80.66,-0.26,-0.94,-1.12,-2.3200000000000003
GVRD0269,DTR Tails, 2,HIG5 DTR,P3,10.451000000000001,26.127500000000005,53.232999999999997,17.93,59.31,2.378,0.148,0.723,0.636,0.193,0.138,2.38,0.457,0.023,0.007,0.001,5e-4,0.013,5e-4,0.016,5e-4,0.005,0.005,0.002,5e-4,0.006,0.008,2.25,0.36,6.16,0.38,6.9
GVRD0269,Calc Head, 2,HIG5 DTR,P3,40,100,46.159708125000009,55.08048025,18.600342700000002,0.7099589500000002,0.05492065,0.22288317500000002,0.21714292500000007,0.06815547500000001,0.03974957500000001,0.721562375,0.13491590000000003,0.009702950000000002,0.0040451,6.306375e-4,0.0023468125000000004,0.004874025000000001,8.693625000000001e-4,0.006396575000000001,0.0030855375000000003,0.023468125,0.007216175,0.001261275,8.693625000000001e-4,0.0019370125000000005,0.004306375,60.173427249999996,-0.09800950000000003,0.9150525000000003,-0.7280875000000002,0.08895550000000015
GVRD0269,Head, 2,HIG5 DTR,P3,NA,NA,34.71,55.53,17.8,0.729,0.054,0.239,0.228,0.071,0.043,0.763,0.131,0.026,0.003,0.001,-0.001,0.001,0.002,0.004,0.003,0.018,0.008,0.002,5e-4,0.003,0.006,60.01,-0.14,1.02,-0.68,0.19999999999999996
GVRD0269,DTR Mags, 2,HIG5 DTR,P4,28.850999999999999,72.127499999999998,34.700000000000003,69.26,3.165,0.097,0.015,0.038,0.065,0.021,0.007,0.1,0.015,0.025,0.004,0.001,0.001,0.002,0.001,0.002,0.004,0.023,0.008,0.001,5e-4,5e-4,0.004,82.01,-0.33,-1.12,-1,-2.45
GVRD0269,DTR Tails, 2,HIG5 DTR,P4,11.149000000000001,27.872499999999999,29.431999999999999,17.86,59.35,2.411,0.152,0.731,0.647,0.198,0.137,2.41,0.45,0.016,0.006,0.002,0.001,0.012,5e-4,0.013,5e-4,0.007,0.005,0.001,5e-4,0.006,0.006,1.39,0.39,6.22,0.39,6.999999999999999
GVRD0269,Calc Head, 2,HIG5 DTR,P4,40,100,33.231676700000001,54.933535,18.825164125,0.74196965,0.05318532499999999,0.231156425,0.22721795,0.070334325,0.04323425,0.74385475,0.136245375,0.022491474999999997,0.004557449999999999,0.001278725,0.001,0.00478725,8.606375e-4,0.0050659749999999995,0.0030244624999999996,0.0185404,0.0071638249999999995,0.001,5e-4,0.0020329875,0.004557449999999999,59.5391905,-0.12931800000000002,0.9258414999999997,-0.6125722499999999,0.1839512499999995
GVRD0269,Head, 2,HIG5 DTR,P4,NA,NA,27.911999999999999,55.39,17.94,0.738,0.056,0.242,0.229,0.071,0.046,0.793,0.133,0.041,0.003,0.001,0.004,0.002,0.003,0.007,0.003,0.018,0.008,0.002,5e-4,0.004,0.006,59.82,-0.17,0.97,-0.56,0.23999999999999988
GVRD0269,DTR Mags, 2,HIG5 DTR,P5,28.398,70.99499999999999,28.48,69.56,2.339,0.078,0.016,0.032,0.054,0.017,0.004,0.083,0.009,0.011,0.003,0.001,0.001,0.003,0.001,0.006,0.004,0.022,0.007,0.001,0.001,5e-4,0.005,82.39,-0.38,-1.26,-0.88,-2.52
GVRD0269,DTR Tails, 2,HIG5 DTR,P5,11.602,29.005000000000003,24.882999999999999,18.06,59.45,2.4,0.16,0.724,0.642,0.197,0.134,2.39,0.446,0.016,0.006,0.002,5e-4,0.012,5e-4,0.015,0.001,0.007,0.005,0.002,5e-4,0.007,0.009,1.39,0.37,6.12,0.4,6.890000000000001
GVRD0269,Calc Head, 2,HIG5 DTR,P5,40,100,27.43669015,54.62242499999999,18.904045550000003,0.7514961000000001,0.0577672,0.23271460000000002,0.2245494,0.06920900000000002,0.0417065,0.7521453500000002,0.13575185,0.012450250000000001,0.00387015,0.0012900499999999998,8.549749999999999e-4,0.00561045,8.549749999999999e-4,0.00861045,0.0031298499999999996,0.01764925,0.006419899999999999,0.0012900499999999998,8.549749999999999e-4,0.002385325,0.0061602,58.89594999999999,-0.16246249999999995,0.8805690000000003,-0.5087359999999999,0.20937050000000057
GVRD0269,Head, 2,HIG5 DTR,P5,NA,NA,25.669,55.22,18.05,0.741,0.056,0.242,0.228,0.072,0.043,0.781,0.134,0.016,0.002,0.001,0.001,5e-4,5e-4,0.004,0.003,0.018,0.007,0.001,5e-4,0.003,0.004,59.05,-0.23,0.91,-0.44,0.24000000000000005
GVRD0269,DTR Mags, 2,HIG5 DTR,P6,28.024000000000001,70.06,25.361999999999998,70,1.911,0.063,0.017,0.029,0.048,0.016,0.002,0.075,0.007,5e-4,0.004,0.001,0.001,0.001,0.001,0.004,0.004,0.022,0.008,0.001,5e-4,5e-4,0.003,83.17,-0.45,-1.35,-0.79,-2.59
GVRD0269,DTR Tails, 2,HIG5 DTR,P6,11.975999999999999,29.94,19.385999999999999,18.24,58.69,2.405,0.159,0.726,0.651,0.2,0.135,2.41,0.444,0.033,0.007,0.001,0.002,0.013,0.002,0.015,0.001,0.008,0.006,0.002,5e-4,0.009,0.009,1.27,0.4,6.22,0.55,7.17
